pair,date,direction,abs_z,z_velocity,spread_vol,half_life,spread_slope,corr_recent,beta,coint_pvalue,market_vol,ret_a_5d,ret_b_5d,mom_a_252,mom_b_252,mom_rel,corr_baseline,corr_change,comembership,coint_recent_pvalue,vol_ratio,sector_dispersion,detach_max,adf_stat,hurst,vix_level,vix_change,vol_spike_max,n_pairs_extreme,z_rank,reverted,reverted_5,reverted_20,reverted_safe
PH/ITW,2021-05-19,-1,2.3079927769208703,-1.3921653479994336,0.02255159407172356,89.23365228446482,-0.005071311947036216,0.7195803639474447,0.758,0.0435,0.008729726064662923,0.0029552618027608446,0.001896552715813904,0.634235514348104,0.38744557221878395,0.24678994212932004,0.7484174224010134,-0.028837058453568654,1.0,0.7904843984540748,1.3281537588600552,0.04643275834131186,-0.010569261763352933,-2.00856482124184,0.3433454462714043,13.858010508489995,2.854265884541027,1.0566911932460068,7,0.8867924528301887,0,0,0,0
PH/C,2021-05-19,-1,2.776091932731597,-2.040832879601513,0.02412039282043,43.81882870185856,-0.013216315788748378,0.6479231764795094,0.818,0.0294,0.008729726064662923,0.0029552618027608446,0.029599294109829977,0.634235514348104,0.5806653679754588,0.05357014637264523,0.6524062836331339,-0.004483107153624544,0.9523809523809523,0.7585035436940595,0.9232178406028823,0.04643275834131186,0.012568582580095189,-2.296254835632414,0.35970559368238775,13.858010508489995,2.854265884541027,1.0566911932460068,7,0.9811320754716981,0,0,1,0
INTU/CDNS,2021-05-19,1,2.582736240194796,-0.19814418602744155,0.0439580059764398,42.54371533040397,0.010074728120389596,0.7143632726187992,0.678,0.0253,0.008729726064662923,0.05191820057630281,0.0044244309693208805,0.3910069180188387,0.35882615533951423,0.03218076267932446,0.7306814573374799,-0.01631818471868074,0.8809523809523809,0.782513467852869,0.7503764036403833,0.053362604587358,0.003906745507796905,-0.44104304903994374,0.41470665991243727,13.858010508489995,2.854265884541027,0.8302788819768724,7,0.9622641509433962,0,0,0,0
COF/PNC,2021-05-20,1,2.102599075275462,0.12761747876793006,0.048626665895994285,173.6590137609651,0.007267248198293909,0.77309025489731,0.804,0.0222,0.008589237118201545,0.012241054825842035,-0.025630646737583973,0.951491578584168,0.6395226771400058,0.3119689014441622,0.8090621046881652,-0.035971849790855215,0.9920634920634921,0.08669203321146168,0.963029400161649,0.04641510342142164,0.09196437090530973,-0.8596826325343567,0.1742137554461604,13.634991219915833,2.856699514662523,0.9588826316981073,7,0.8679245283018868,0,0,0,0
AMZN/GOOGL,2021-05-21,-1,2.113184147701899,-0.8162586365311055,0.020342315362616357,172.16819105768775,-0.005667717256947356,0.7270200204904617,0.826,0.0359,0.008306717024863611,-0.0061687115263202585,0.006888956615505926,0.2693563805481416,0.48907148325798566,-0.21971510270984407,0.6269761854571484,0.10004383503331327,0.7301587301587301,0.11082166763630691,0.9277833641051223,0.06750027452708676,-0.03225953654271929,-0.7937061141630412,0.44043946461841005,13.186504475505274,2.20681544244556,1.0343763788775517,7,0.8679245283018868,0,0,1,0
MS/URI,2021-05-21,1,2.2191227398060334,0.6646875449989045,0.034781217691083784,44.96841909222881,0.00821945645813356,0.5657165035473913,0.53,0.0063,0.008306717024863611,0.011270189968888289,-0.06135437942099298,0.808536909883601,0.9230016248717101,-0.11446471498810906,0.6217943013833467,-0.056077797835955345,0.8015873015873016,0.1873068052305628,0.7897886147652927,0.051561099480517555,0.12340291497146871,-1.7849420867621766,0.4987465726346284,13.186504475505274,2.20681544244556,0.9663478224006293,7,0.9056603773584906,0,0,0,0
PH/RTX,2021-05-24,-1,2.4619881637809473,0.09354320778573033,0.03833989524726468,44.80397908290536,-0.0075488817153528546,0.7641566414353875,0.875,0.0285,0.00820891620433826,-0.034921036992719756,0.004963042169537246,0.6205659496899543,0.39236135449556553,0.22820459519438874,0.7238699616674461,0.040286679767941425,1.0,0.5386551350289471,1.085442225446553,0.04970232562213989,0.04462762902957185,-1.2287084246602367,0.5242748413012666,13.031250486028389,2.2680787710588053,1.048973619466971,9,0.9056603773584906,0,0,0,0
MCO/SPGI,2021-05-25,1,2.2371222439669163,0.027466517413123448,0.01526755510647363,19.018308954614408,0.0013141198085768286,0.870673205898438,0.981,0.0405,0.008294556759862709,0.02996211956789896,0.02465999570917088,0.2568489230157809,0.2005597335587055,0.056289189457075395,0.8593915978558799,0.011281608042558067,1.0,0.6180131062279259,1.0363627500448787,0.04017169658110837,-0.0638302486465174,-2.398112340587813,0.32315511322305757,13.167200653263855,4.209071655687101,1.2270007819087287,9,0.9056603773584906,0,0,0,0
ETN/RTX,2021-05-25,-1,2.5112274544451023,-0.2336996810402674,0.024169892609849614,21.110318391096428,-0.00489627836682724,0.6785434145230912,0.974,0.0008,0.008294556759862709,-0.010587023800834316,0.016257435773838758,0.5805499452832743,0.3179590430240351,0.2625909022592392,0.6276335074026977,0.05090990712039345,0.6666666666666666,0.143041744699881,0.9796340331367492,0.052734686654982835,0.05905563490795285,-2.169810299637661,0.4548313981094271,13.167200653263855,4.209071655687101,0.8953688997004661,9,0.9811320754716981,0,0,0,0
PH/APH,2021-05-25,-1,2.0934096973003973,-0.4504905020309051,0.016652373848934747,75.52103985470377,-0.003193332002733833,0.538320526305611,0.848,0.0475,0.008294556759862709,-0.02104851429106258,0.01899668201421134,0.5428795733147007,0.3635628628649461,0.1793167104497546,0.6349615783404235,-0.09664105203481255,0.8650793650793651,0.15039369501470268,0.8373416635223577,0.052734686654982835,0.013389490889381017,-1.3625575075374916,0.4646438687026136,13.167200653263855,4.209071655687101,1.1204313629442593,9,0.8490566037735849,0,0,0,0
FANG/DVN,2021-05-25,-1,2.2914540787307307,-0.601555991368339,0.038578807182758815,49.957672475825724,-0.009327423982424497,0.8253270457712963,0.586,0.038,0.008294556759862709,-0.05815873043666819,-0.016910497120953494,0.5502175560829814,0.8017780156000556,-0.2515604595170742,0.8411178412040076,-0.015790795432711224,0.9920634920634921,0.5248003240076503,1.1053531839485096,0.0563998725484315,0.10196985840102446,-2.80602796566712,0.3521241268242148,13.167200653263855,4.209071655687101,1.0738902877381051,9,0.9245283018867925,1,0,1,1
MSFT/TMO,2021-05-26,1,2.2772781536216438,1.8071599452954041,0.016213436168636516,29.958238494850463,0.009135958967268706,0.6090716052560349,1.202,0.0183,0.008305129374413304,0.03384810907192115,0.005978242139912382,0.3340772011612101,0.31164001806397135,0.022437183097238744,0.5218148647859713,0.0872567404700636,0.48412698412698413,0.8406246224453342,0.9473415800949273,0.049721912462536676,0.07806089003481509,-1.295736559099678,0.46951408723397686,13.183984158549025,4.309567741858135,0.9150122598114948,7,0.9622641509433962,1,1,1,1
PH/C,2021-05-26,-1,2.270213198400764,0.47212253397458825,0.03202131804270523,40.027511633208825,-0.0029270810754644353,0.5438706986569745,0.818,0.0294,0.008305129374413304,-6.563935913384e-05,0.013768458649962234,0.5215791742205464,0.43211729439484614,0.08946187982570031,0.6367806014528189,-0.09290990279584443,0.9126984126984127,0.63925455870525,0.9213621698205741,0.036706595278116406,0.03878741949552955,-1.8572025191099242,0.3797560729782222,13.183984158549025,4.309567741858135,1.1245478167423806,7,0.9433962264150944,0,0,1,0
INTU/CDNS,2021-05-26,1,2.2521770081735273,-0.38200500593450837,0.05532624982788802,97.93610443630939,0.0008318266827276582,0.7364346154002233,0.678,0.0253,0.008305129374413304,0.05003294703524386,0.03620706239050708,0.4605484666468813,0.39784622349990073,0.06270224314698059,0.732013154431248,0.0044214609689752216,0.8809523809523809,0.8970427536369483,0.7027837260909943,0.049721912462536676,0.005383732252162043,-0.02731172353861242,0.4492845944292317,13.183984158549025,4.309567741858135,0.8880929437679979,7,0.9245283018867925,0,0,0,0
AMZN/GOOGL,2021-05-28,-1,2.163354073472928,0.01093021728802146,0.02481717502632403,211.17069710995779,-0.0019474537863455998,0.7249824029931157,0.826,0.0359,0.008203925677056233,0.0062214523569910085,0.026972228093837813,0.27736546533872986,0.4971929293252373,-0.21982746398650743,0.6279206789114521,0.09706172408166358,0.7698412698412699,0.02503546706111064,0.8932249850445283,0.0770839390968523,0.028395686128558972,-0.5078870893561633,0.4076299730486151,13.023328269568793,3.5802457763761684,1.0143601667102067,5,0.9245283018867925,0,0,1,0
TMO/HON,2021-06-01,-1,3.3859734804072756,-2.2281945207741014,0.031343105272696146,90.36437566621375,-0.019472832257124508,0.14428948992265092,1.317,0.0374,0.008044026831918797,-0.03397898170571967,0.034723640569034764,0.2487726087356128,0.4849530407307334,-0.23618043199512062,0.16547786411270915,-0.02118837419005823,0.007936507936507936,0.40140515216092026,1.3319406453741456,0.04961915088993639,0.09983443604939624,-0.5794496579926253,0.5072509300031591,12.769496722072743,3.690035535530855,1.1442023705944884,7,0.9811320754716981,1,0,1,1
AXP/MSFT,2021-06-01,1,2.192096503042595,0.8524298357559623,0.039433734423474545,85.76831064020361,0.010456351949538142,-0.031170088907080798,0.558,0.018,0.008044026831918797,0.03176452477657321,-0.013569534358979674,0.5414683776607445,0.3120858220228824,0.22938255563786214,0.09892881397789077,-0.13009890288497156,0.023809523809523808,0.09677009090968225,1.0255569869181231,0.04620890318900686,0.136483268945224,-0.5637963985251656,0.45167037982342095,12.769496722072743,3.690035535530855,0.9973865320920098,7,0.9056603773584906,0,0,1,0
COF/PNC,2021-06-01,1,2.096867779267505,0.15158324999649397,0.05472077285568971,1442.3185696587489,0.005911926998225812,0.7672250978391888,0.804,0.0222,0.008044026831918797,0.033704615593808995,0.009389140201494506,0.8883427356246285,0.5703542758872748,0.3179884597373537,0.8025587825465543,-0.03533368470736553,0.9920634920634921,0.13601604583933263,0.9848672575297528,0.04620890318900686,0.06800313945385816,-0.28910059731182414,0.19077200568881655,12.769496722072743,3.690035535530855,0.8754082003681362,7,0.8679245283018868,0,0,1,0
TXN/KLAC,2021-06-02,1,2.106432610402897,0.6786043086875706,0.017153750558843443,34.75485577271049,0.0030815633927632246,0.8962028461949433,0.451,0.0164,0.007960211065522948,0.010805295436399298,-0.007355960017084051,0.4670343866744151,0.5905842840246378,-0.1235498973502227,0.7985943922837884,0.09760845391115491,1.0,0.4952705896795521,0.676912611950792,0.04040615409776097,-0.0342233389035963,-0.9827800121613486,0.34489955857706184,12.636443317774923,3.930479207495818,0.9040172741194713,8,0.9056603773584906,0,0,1,0
MS/URI,2021-06-02,1,2.08049682346374,0.19021312355288034,0.04368691685453737,85.33826080340803,0.004846178697765323,0.6645962787939913,0.53,0.0063,0.007960211065522948,0.04295352559311638,0.04251984200351,0.7342417292498244,0.860682062143221,-0.1264403328933965,0.6255950569191213,0.039001221874869985,0.8015873015873016,0.2341518449028639,0.796679918644978,0.04032681551458858,0.09766985169913356,-1.7963636248624986,0.5011382619512031,12.636443317774923,3.930479207495818,1.0652669172080296,8,0.8867924528301887,0,0,0,0
AMZN/INTU,2021-06-03,-1,2.087574371763265,-0.7061124381254942,0.031123305574074767,15.794281673951069,-0.007071006191148254,0.6657610137565533,0.482,0.0426,0.00794163401295913,-0.024225601265066565,0.01735034813717995,0.2514699620347498,0.4467751497767818,-0.19530518774203198,0.6605168279084045,0.005244185848148786,0.7063492063492064,0.046481956731787975,0.8190431007271259,0.10827627201586995,0.10144845789240287,-1.5144511646226921,0.5001550562296192,12.60695316106906,3.8820504931450195,1.0134653950094992,8,0.8679245283018868,1,0,1,1
INTU/CDNS,2021-06-03,1,2.2298469469567785,0.32605913987394564,0.06477963318757458,1243.7769891024138,0.014570218608052856,0.6294600742093945,0.678,0.0253,0.00794163401295913,0.01735034813717995,-0.023050024284164472,0.4467751497767818,0.28762831397726707,0.15914683579951472,0.7253066729487769,-0.0958465987393824,0.873015873015873,0.9706336166919304,0.7539743997588203,0.04726003389868689,0.10188719400562374,0.46570614783277936,0.4463685482205515,12.60695316106906,3.8820504931450195,1.0134653950094992,8,0.9433962264150944,0,0,0,0
PH/C,2021-06-03,-1,2.00420298192632,0.1037743785730263,0.038011317470710175,45.758441156330036,-0.001475584637389459,0.5855956552181827,0.818,0.0294,0.00794163401295913,0.014002266795761997,0.02685483885119133,0.4691865911263733,0.4385169655264618,0.030669625599911488,0.6284862567454462,-0.04289060152726354,0.8968253968253969,0.741087790254001,0.9552110073262139,0.03252585098438763,0.026958140890809723,-1.3087505681020302,0.40012238119744786,12.60695316106906,3.8820504931450195,1.1553834943402717,8,0.8490566037735849,1,0,1,1
MSFT/TMO,2021-06-03,1,2.5944054383731445,2.37495915374701,0.018385175542480897,30.646463155743636,0.01567026216350087,0.5125529234901256,1.202,0.0183,0.00794163401295913,-0.023251358927208976,-0.03173674743620136,0.2914880568749645,0.25115227301357557,0.04033578386138892,0.5149692222229484,-0.002416298732822786,0.4444444444444444,0.8177378397087165,0.8245772606631193,0.04726003389868689,0.11585598126602087,-1.316270433283171,0.4509858089410785,12.60695316106906,3.8820504931450195,0.9892482053771565,8,0.9811320754716981,1,0,1,0
PH/APH,2021-06-04,-1,2.4389456873051176,-1.6630101014535574,0.01789511646872286,75.97787673287849,-0.0059955830681803265,0.5832863136684096,0.848,0.0475,0.00798880233764414,0.0031111891951072224,0.02889844906359773,0.46565881399428033,0.318330455515746,0.14732835847853432,0.6223514857150159,-0.03906517204660631,0.8650793650793651,0.13994968432790644,0.8889634915055047,0.03484725197863831,0.024356249459852708,-1.371504235988951,0.47939144860885086,12.68183055519471,3.7611537298549838,1.2068727874937397,12,0.9622641509433962,0,0,0,0
MET/USB,2021-06-04,1,2.1110937036282005,0.3490903115820536,0.0096843021997162,74.30803294783942,0.0039055003910841266,0.8246735817370082,0.785,0.0375,0.00798880233764414,0.013613714755179807,0.0004938046187805689,0.5668509542084061,0.4566157715072272,0.11023518270117894,0.8542152934687108,-0.029541711731702613,1.0,0.12161782388241904,0.99124269846518,0.036483492008346455,0.075368139688197,-1.4485895822402648,0.4937912338408897,12.68183055519471,3.7611537298549838,0.8881512282992916,12,0.8113207547169812,1,1,1,1
TFC/BAC,2021-06-04,-1,2.1226334011753334,-1.6402837546171303,0.01675082038141989,33.18099619867887,-0.010684974094153943,0.8896087826560057,0.705,0.0332,0.00798880233764414,-0.03188350496438952,0.020980477407698483,0.39927626505108904,0.5021146193395865,-0.10283835428849741,0.8774022731578741,0.012206509498131624,1.0,0.7526069743249335,1.208704333685908,0.036483492008346455,0.0890745409693382,-1.6412489144950027,0.459484429895063,12.68183055519471,3.7611537298549838,0.8356310982391102,12,0.8301886792452831,0,0,0,0
DE/PCAR,2021-06-04,-1,2.3214741075931835,-1.6463140651928727,0.02431949830375511,171.28931441860325,-0.008839316526662288,0.5516306457026952,0.61,0.0403,0.00798880233764414,-0.015497213603811844,0.038222424938163524,0.808313843470029,0.24863581074865593,0.5596780327213731,0.5264313237407627,0.02519932196193242,0.5238095238095238,0.2409939559882322,0.9840897601520269,0.03484725197863831,-0.02464609056660516,-1.8784820875757955,0.44560924772980415,12.68183055519471,3.7611537298549838,1.1305002555629997,12,0.9056603773584906,0,0,1,0
PH/ETN,2021-06-04,-1,2.047333895338162,-0.8245209553205546,0.028549454505970722,37.34722164740568,-0.004874069187382561,0.7529336208743992,0.92,0.012,0.00798880233764414,0.0031111891951072224,0.026749925380452844,0.46565881399428033,0.5037501884462214,-0.03809137445194111,0.8031615051465435,-0.05022788427214431,1.0,0.6042959554463985,1.1117076139590372,0.03484725197863831,0.021672427952106332,-1.972421112095192,0.296977706122531,12.68183055519471,3.7611537298549838,1.2068727874937397,12,0.7735849056603774,0,0,0,0
CAT/URI,2021-06-04,1,2.102194898060623,0.5658955573665767,0.01853938266906139,107.16562811053625,0.0037950660246358387,0.7212848684236638,0.437,0.0041,0.00798880233764414,0.01129203763276454,-0.00468661879505472,0.6611152675074692,0.7855526203486409,-0.12443735284117174,0.7724390517444456,-0.05115418332078181,0.9682539682539683,0.026606516418339086,0.718115101617994,0.03484725197863831,0.1313361911830777,-1.1446095628940853,0.32414444792656405,12.68183055519471,3.7611537298549838,0.8754844916775824,12,0.7924528301886793,1,1,1,1
AMZN/GOOGL,2021-06-07,-1,2.3485765891560995,-0.34297971281959283,0.030579437958521385,459.08426319406396,-0.004404691098653889,0.726538954242512,0.826,0.0359,0.007883319700282408,-0.007805617372763862,0.019100751100341817,0.25306120651288566,0.5117696352245824,-0.25870842871169675,0.6276082304525649,0.09893072378994716,0.7857142857142857,0.006436536019355878,0.9420157751738198,0.09300741387020917,0.022820473508975148,-0.6347072472951106,0.3590022337651992,12.514382059538098,3.1834550585751646,1.1051215550066302,10,0.9433962264150944,1,0,1,1
CAT/MS,2021-06-07,-1,2.093765141081522,-0.8176700639545971,0.025213125930281948,31.11908839707371,-0.004917757233429396,0.5423097119974088,0.727,0.0005,0.007883319700282408,-0.005490249383323764,0.024545054268570787,0.5968426146983106,0.6559718199882671,-0.05912920528995658,0.6359562878752705,-0.09364657587786163,0.6587301587301587,0.5184253276579004,0.9098182022145803,0.04045257451444554,0.11160784478741093,-1.384441611910611,0.3370032065956601,12.514382059538098,3.1834550585751646,0.9295780938841163,10,0.8679245283018868,0,0,0,0
TMO/HON,2021-06-08,-1,2.405455809955177,0.06249718523975156,0.038118228456887254,101.43639991561957,-0.00224150788268899,0.24116681883608015,1.317,0.0374,0.007599505809159382,-0.01353621776896663,-0.01357099422451924,0.23366327461112046,0.3629617272993917,-0.12929845268827123,0.1673371452027483,0.07382967363333184,0.007936507936507936,0.17569071032880113,1.2289110568580275,0.044320053140634245,0.09647384408158144,-0.5938579275456672,0.49478500959220173,12.063841474815845,2.516486950468561,1.163990791081781,5,0.9622641509433962,1,1,1,1
